	name	latitude	longitude	scores	category	price
1641	SHERIDAN(梅龙镇店)	31.237322648425234	121.45817749496932	-	shops	0
1642	Chopard(恒隆广场店)	31.23709134278742	121.4592877783954	-	shops	0
1643	STAR PLACE(奉贤路店)	31.239377125696265	121.46214215789547	-	shops	0
1644	KENZO概念店(恒隆店)	31.235721938685078	121.4562310135559	-	shops	0
1645	Buccellati	31.235116527095407	121.45411511043744	-	shops	0
1646	唯伊服饰(南阳路店)	31.236837447354514	121.4544398655485	-	shops	0
1647	FROM25朗姿	31.23709134278742	121.4592877783954	-	shops	0
1648	全家便利店(昌化店)	31.242696211343645	121.4568732523946	-	shops	0
1649	全家便利店(西康路店)	31.238556853668495	121.45267886552224	-	shops	0
1652	皮切诺	31.236506470721615	121.4566260757571	-	shops	0
1653	IBM笔记本专卖	31.24302598425196	121.45550532350161	-	shops	0
1654	Marni	31.236237665666607	121.45883150567151	-	shops	0
1655	THINKPAD(江宁路店)	31.24302598425196	121.45550532350161	-	shops	0
1656	pink mary(中信泰富店)	31.236139191415656	121.45774433497469	-	shops	0
1657	FRANCK MULLER(恒隆店)	31.235721938685078	121.4562310135559	-	shops	0
1658	D&G(恒隆店)	31.235721938685078	121.4562310135559	-	shops	0
1659	Gianfranco Ferre(恒隆店)	31.235721938685078	121.4562310135559	-	shops	0
1660	妮佳家居(江宁路店)	31.24126385462086	121.45508729678724	-	shops	0
1661	Les Sacs Adam	31.23709134278742	121.4592877783954	-	shops	0
1662	MONDI(金鹰店)	31.236506470721615	121.4566260757571	-	shops	0
1664	芳芳杂货铺	31.237948915302507	121.45754961404425	-	shops	0
1665	HUNT	31.236506470721615	121.4566260757571	-	shops	0
1666	蔓兰天堂	31.23735399075918	121.46003698123796	-	shops	0
1667	ANOTHER ONE(818广场店)	31.239026379077636	121.46299780906355	-	shops	0
1668	OPTICA	31.236506470721615	121.4566260757571	-	shops	0
1669	DEVIL NUT(中信泰富店)	31.236139191415656	121.45774433497469	-	shops	0
1670	SHIRAI(金鹰店)	31.236506470721615	121.4566260757571	-	shops	0
1671	Marella(中信泰富店)	31.236676069737424	121.45779844604336	-	shops	0
1672	宝视达眼镜(南京西路店)	31.237783838810085	121.46047625766924	-	shops	135
1673	Between	31.23475348465806	121.46100109559347	-	shops	0
1674	联华超市(昌化路店)	31.2412163649656	121.45795751817722	-	shops	0
1675	Camel Active(金鹰店)	31.236506470721615	121.4566260757571	-	shops	0
1676	caroline	31.236506470721615	121.4566260757571	-	shops	0
1677	SUNION(吴江店)	31.238315017434847	121.46312526250483	-	shops	0
1678	OMNIALUO	31.237322648425234	121.45817749496932	-	shops	0
1679	A X(南京西路店)	31.237322648425234	121.45817749496932	-	shops	0
1680	宝玑(南京西路店)	31.23597732102172	121.45820168139824	-	shops	0
1681	MORELLATO	31.23679229854523	121.45921057585643	-	shops	0
1683	圆圆精品	31.23475348465806	121.46100109559347	-	shops	0
1684	Rare Collection	31.23475348465806	121.46100109559347	-	shops	0
1685	Shirley More	31.23654252704214	121.45395654784541	-	shops	0
1686	III VIVINIKO(伊势丹店)	31.23709134278742	121.4592877783954	-	shops	0
1687	FALKE	31.237052936818383	121.45824872630381	-	shops	0
1689	卡宾(金鹰店)	31.236352950423882	121.45680660708052	-	shops	0
1690	亮视点(上海商城店)	31.23485022875305	121.45346032378498	-	shops	0
1691	CHRISTOFLE(恒隆广场店)	31.235721938685078	121.4562310135559	-	shops	0
1694	KUMIKYOKU	31.23709134278742	121.4592877783954	-	shops	0
1695	本质眼镜	31.238821166470235	121.4565175655586	-	shops	0
1697	失忆间	31.23475348465806	121.46100109559347	-	shops	0
1698	棉衣工房	31.237322648425234	121.45817749496932	-	shops	0
1700	和颜悦奢真品寄售店	31.23679841135101	121.45487007168067	-	shops	0
1701	MILLIES(梅龙镇伊势丹店)	31.23709134278742	121.4592877783954	-	shops	0
1702	Club Monaco	31.235721938685078	121.4562310135559	-	shops	0
1703	FABI(梅龙镇店)	31.237322648425234	121.45817749496932	-	shops	0
1705	1-2ETERNITY原创设计白衬衫专卖...	31.23475348465806	121.46100109559347	-	shops	0
1706	南浦酩酒坊(西康路店)	31.237468450353674	121.45319236211658	-	shops	0
1707	STELLA LUNA(伊势丹店)	31.23709134278742	121.4592877783954	-	shops	0
1709	蓝豹(梅龙镇店)	31.23709134278742	121.4592877783954	-	shops	0
1710	莱克斯曼	31.23709134278742	121.4592877783954	-	shops	0
1711	塞拉维	31.238162148049387	121.46151034153509	-	shops	0
1714	皇锦	31.235116527095407	121.45411511043744	-	shops	0
1715	耐克(南京西路三店)	31.23709134278742	121.4592877783954	-	shops	0
1716	英皇钟表珠宝(南京西路店)	31.23709134278742	121.4592877783954	-	shops	0
1717	依慧达	31.23598467811967	121.45792487342092	-	shops	0
1718	新索音乐	31.235721938685078	121.4562310135559	-	shops	0
1719	先吉(南京西路店)	31.23582377745153	121.45793591943605	-	shops	0
1720	塔西尼	31.23709134278742	121.4592877783954	-	shops	0
1721	Swatch(梅龙镇店)	31.23709134278742	121.4592877783954	-	shops	0
1722	登喜路(梅龙镇店)	31.23709134278742	121.4592877783954	-	shops	0
1723	德国拉丘那厨具	31.235721938685078	121.4562310135559	-	shops	0
1724	柏和琴行	31.239928850085914	121.45250126435447	-	shops	0
1725	Zuma	31.235721938685078	121.4562310135559	-	shops	0
1726	ZUCZUG(梅龙镇店)	31.23709134278742	121.4592877783954	-	shops	0
1727	VILLEROY&BOCH(恒隆店)	31.235721938685078	121.4562310135559	-	shops	0
1728	VAGO(梅龙镇店)	31.23709134278742	121.4592877783954	-	shops	0
1729	Stonefly(南京西路店)	31.236175743760917	121.45842331262277	-	shops	0
1730	Sense(南京西路店)	31.237698736670097	121.46041708770838	-	shops	0
1731	ROGBELLET	31.23709134278742	121.4592877783954	-	shops	0
1732	Pelletteria(中信泰富店)	31.23598467811967	121.45792487342092	-	shops	0
1734	OUR's	31.235665197075065	121.4517425831685	-	shops	0
1735	NATUZZI(恒隆店)	31.235721938685078	121.4562310135559	-	shops	0
1736	MODEN CHISBEST	31.23709134278742	121.4592877783954	-	shops	0
1737	MAXALTO	31.235721938685078	121.4562310135559	-	shops	0
1738	Mau Boussin	31.236530014525226	121.45903808914912	-	shops	0
1739	MARRISA(梅龙镇店)	31.23709134278742	121.4592877783954	-	shops	0
1740	MADRAS	31.23709134278742	121.4592877783954	-	shops	0
1741	LIANCA	31.23709134278742	121.4592877783954	-	shops	0
1743	JETEZO	31.23709134278742	121.4592877783954	-	shops	0
1744	F1 OFFICIAL	31.23709134278742	121.4592877783954	-	shops	0
1745	ELLE HOMME(南京西路店)	31.23709134278742	121.4592877783954	-	shops	0
1746	DOZO	31.23709134278742	121.4592877783954	-	shops	0
1748	CAT(梅龙镇店)	31.23709134278742	121.4592877783954	-	shops	0
1749	BIASIA	31.23709134278742	121.4592877783954	-	shops	0
1750	Bcbgmaxazria	31.235721938685078	121.4562310135559	-	shops	0
1751	Armani Casa(恒隆广场店)	31.235721938685078	121.4562310135559	-	shops	0
1752	ANNERE NOAR	31.23709134278742	121.4592877783954	-	shops	0
1753	ALMA EN ROSE	31.23709134278742	121.4592877783954	-	shops	0
1755	B&O(恒隆广场一店)	31.236237665666607	121.45883150567151	-	shops	0
1757	Guess(中信泰富店)	31.236676069737424	121.45779844604336	-	shops	0
1758	Sanrio(中信店)	31.23598467811967	121.45792487342092	-	shops	0
1759	Kosta Boda(南京西路店)	31.235721938685078	121.4562310135559	-	shops	0
1760	Alexandre(梅龙镇店)	31.23709134278742	121.4592877783954	-	shops	0
1761	COBO(南京西路店)	31.238273786367092	121.4617951963722	-	shops	0
1763	Noafamily	31.23709134278742	121.4592877783954	-	shops	0
1765	农工商(泰兴店)	31.24004003358737	121.45930357143574	-	shops	0
1766	ARTINI(梅龙镇店)	31.237322648425234	121.45817749496932	-	shops	0
1767	PINKO(梅龙镇广场店)	31.236938603679253	121.45936903199235	-	shops	0
1768	DURBAN(中信泰富店)	31.23590106883998	121.45720679856302	-	shops	0
1769	GUCCI手表精品店(梅龙镇店)	31.237322648425234	121.45817749496932	-	shops	0
1770	Baccarat(梅龙镇店)	31.236938603679253	121.45936903199235	-	shops	0
1771	ZENITH(恒隆广场店)	31.23709134278742	121.4592877783954	-	shops	0
1772	Le Creuset(梅龙镇店)	31.23709134278742	121.4592877783954	-	shops	0
1773	ATSUGI(梅龙镇店)	31.23709134278742	121.4592877783954	-	shops	0
1775	HOPTAHE	31.236938603679253	121.45936903199235	-	shops	0
1776	壹暄女装	31.238449342329872	121.45997470132883	-	shops	0
1777	INDIVI(梅龙镇伊势丹店)	31.23709134278742	121.4592877783954	-	shops	0
1778	巢工厂燕窝(南京西路店)	31.23798017766533	121.46065577934486	-	shops	0
1779	Giorgio Armani(恒隆店)	31.235721938685078	121.4562310135559	-	shops	0
1780	TOUGH Jeansmith(中信泰富店)	31.236139191415656	121.45774433497469	-	shops	0
1781	Ein(梅龙镇伊势丹店)	31.23709134278742	121.4592877783954	-	shops	0
1782	ZUKKA(梅龙镇广场店)	31.237052936818383	121.45824872630381	-	shops	0
1783	1987	31.23607169184092	121.46133900251009	-	shops	0
1784	HOW CLUB	31.236139191415656	121.45774433497469	-	shops	0
1785	玖月首饰店	31.238128348366615	121.45906603407667	-	shops	0
1787	Elegance	31.23709134278742	121.4592877783954	-	shops	0
1788	TOKYO STYLE(梅龙镇店)	31.23709134278742	121.4592877783954	-	shops	0
1789	DAIDOH BY NEWYORKER(梅龙镇店)	31.23709134278742	121.4592877783954	-	shops	0
1790	组曲	31.23709134278742	121.4592877783954	-	shops	0
1791	Mac&Jac(南西路店)	31.23709134278742	121.4592877783954	-	shops	0
1792	兴伟洋服	31.237025218375774	121.45964684835137	-	shops	0
1793	可的(江宁二店)	31.23968472271068	121.45649542781449	-	shops	0
1794	迪亚天天(成都北路店)	31.243272321353974	121.46171552467607	-	shops	0
1795	联华快客(天丰店)	31.236520411690233	121.45343711595366	-	shops	0
1797	罗森(江宁路店)	31.24126385462086	121.45508729678724	-	shops	0
1798	全家便利店(北京西路二店)	31.238516288251347	121.45825762637945	-	shops	0
1799	全家便利店(泰兴店)	31.23873995517499	121.46070787048248	-	shops	0
1800	全家便利店(新闸店)	31.240832633838306	121.45489880460771	-	shops	0
1801	雷西大药房(江宁药房)	31.242257708922264	121.46001649837326	-	shops	0
1802	雷西大药房天益国药房(江宁路店)	31.241059808112453	121.45592267585135	-	shops	0
1803	PROGRES	31.237322648425234	121.45817749496932	-	shops	0
1804	NIKE iD Studio(南京西路店)	31.236932726741596	121.46068495703727	-	shops	0
1805	Gillivo(金鹰国际店)	31.236506470721615	121.4566260757571	-	shops	0
1806	卡萨布兰卡(金鹰店)	31.236506470721615	121.4566260757571	-	shops	0
1807	红街电脑数码商城	31.243679571233667	121.45316675632337	-	shops	0
1808	SJSJ SHOP	31.236676069737424	121.45779844604336	-	shops	0
1809	Millie's(金鹰店)	31.236506470721615	121.4566260757571	-	shops	0
1810	悠嘻猴实体店	31.23703222635488	121.46091263320389	-	shops	0
1811	Sugar(茂名北路店)	31.23633402573658	121.46111229506324	-	shops	0
1812	TRUSSARDI HOME(伊势丹店)	31.23709134278742	121.4592877783954	-	shops	0
1815	Le Saunda(金鹰国际店)	31.236506470721615	121.4566260757571	-	shops	0
1816	Calvin Klein Collection	31.235721938685078	121.4562310135559	-	shops	0
1817	Links of London(南京西路店)	31.23669864530256	121.45933996659497	-	shops	0
1818	Hermes Homewear	31.235721938685078	121.4562310135559	-	shops	0
1819	爱彼表(南京西路店)	31.23541640375207	121.4572559823253	-	shops	0
1820	Silvano Lattanzi(金鹰国际店)	31.236506470721615	121.4566260757571	-	shops	0
1821	Blumarine	31.23590106883998	121.45720679856302	-	shops	0
1825	Joy&Peace(金鹰店)	31.236506470721615	121.4566260757571	-	shops	0
1826	ZegnaSport	31.235721938685078	121.4562310135559	-	shops	0
1828	BEAUTY WOOL	31.238162148049387	121.46151034153509	-	shops	0
1829	EP(陕西北路店)	31.236506470721615	121.4566260757571	-	shops	0
1831	PHIFFANY	31.235721938685078	121.4562310135559	-	shops	0
1832	Grosse(梅龙镇店)	31.23709134278742	121.4592877783954	-	shops	0
1833	ARTE(中信泰富店)	31.236676069737424	121.45779844604336	-	shops	0
1834	Stefanel(中信泰富店)	31.236676069737424	121.45779844604336	-	shops	0
1835	SENSE 1991(金鹰店)	31.236506470721615	121.4566260757571	-	shops	0
1836	5cm(梅龙镇广场店)	31.237322648425234	121.45817749496932	-	shops	0
1837	艾薇娃(金鹰店)	31.236506470721615	121.4566260757571	-	shops	0
1838	MO&CO(伊势丹店)	31.237322648425234	121.45817749496932	-	shops	0
1839	合植电器专营店	31.243131026300702	121.45599269649347	-	shops	0
1840	Eblin(金鹰店)	31.236506470721615	121.4566260757571	-	shops	0
1841	金铭鼎烟酒行	31.243354692265743	121.45315475144352	-	shops	0
1842	CHEVIGNON(中信店)	31.236139191415656	121.45774433497469	-	shops	0
1843	蓝棠(新闸路店)	31.2415238496051	121.45951206134565	-	shops	0
1844	MILUS	31.235890050299734	121.45806729663215	-	shops	0
1845	鸿	31.237247076649044	121.45615867593672	-	shops	0
1846	Sandwich(金鹰店)	31.236506470721615	121.4566260757571	-	shops	0
1847	SCOFIELD(金鹰店)	31.236506470721615	121.4566260757571	-	shops	0
1848	Armani Exchange(梅龙镇广场店)	31.237322648425234	121.45817749496932	-	shops	0
1849	伊维斯(梅龙镇店)	31.23709134278742	121.4592877783954	-	shops	0
1851	B&O(恒隆广场二店)	31.236237665666607	121.45883150567151	-	shops	0
1852	T.B2	31.237322648425234	121.45817749496932	-	shops	0
1853	PERI	31.237322648425234	121.45817749496932	-	shops	0
1854	Roberta di Camerino(伊势丹店)	31.23709134278742	121.4592877783954	-	shops	0
1855	AS(梅龙镇)	31.23709134278742	121.4592877783954	-	shops	0
1856	4Abox品牌服饰折扣店(北京西路店...	31.237537701480147	121.45470153597242	-	shops	0
1857	卡赛欧酒窖	31.242056598406688	121.45950800347713	-	shops	0
1858	ZENITH(南京西路店)	31.236703972321102	121.45905412147684	-	shops	0
1859	J&M(金鹰国际店)	31.236352950423882	121.45680660708052	-	shops	0
1860	安莉芳(金鹰店)	31.236506470721615	121.4566260757571	-	shops	0
1861	罗卡芙(梅龙镇广场店)	31.237322648425234	121.45817749496932	-	shops	0
1862	GUNZE(梅陇伊势丹店)	31.236938603679253	121.45936903199235	-	shops	0
1863	伊伴(金鹰店)	31.236506470721615	121.4566260757571	-	shops	0
1865	Piazza Sempione	31.23590106883998	121.45720679856302	-	shops	0
1867	Steve Madden(梅龙镇店)	31.23709134278742	121.4592877783954	-	shops	0
1868	Change高级羊绒定制会所	31.239593707265858	121.46076697471189	-	shops	0
1871	Giuliano Fujiwara	31.2358910871625	121.4572128167979	-	shops	0
1872	WHAT FOR(梅陇镇店)	31.23709134278742	121.4592877783954	-	shops	0
1873	RIGIN	31.23709134278742	121.4592877783954	-	shops	0
1874	子源珠宝(北京西路店)	31.23695065476903	121.45271008904908	-	shops	0
1875	太子珠宝钟表	31.23659323692522	121.45914540043239	-	shops	0
1876	UTT	31.23709134278742	121.4592877783954	-	shops	0
1877	UCHINO(伊势丹店)	31.23709134278742	121.4592877783954	-	shops	0
1878	全家便利店(江宁路三店)	31.237777291300507	121.4572427408227	-	shops	0
1879	BINBINLING高级水晶订制	31.236737900864814	121.45860178752562	-	shops	0
1880	Chouette(中信泰富店)	31.23598467811967	121.45792487342092	-	shops	0
1881	Crocs(南京西路店)	31.238724525228058	121.46259359400449	-	shops	0
1882	亿超眼镜(南京西路店)	31.23883337735629	121.4625534617136	-	shops	222
1883	DUXIANA	31.236237665666607	121.45883150567151	-	shops	0
1884	亚梭家俬(梅龙镇店)	31.23709134278742	121.4592877783954	-	shops	0
1885	泰佛轩	31.23849256755159	121.46007800570897	-	shops	0
1886	松坊商场	31.238065561903735	121.45243624860994	-	shops	0
1887	翡翠世家	31.236506470721615	121.4566260757571	-	shops	0
1888	法蓝瓷(南京西路店)	31.236139191415656	121.45774433497469	-	shops	0
1889	Brooks Brothers(中信泰富店)	31.236676069737424	121.45779844604336	-	shops	0
1890	琪珂童鞋(梅龙镇店)	31.23709134278742	121.4592877783954	-	shops	0
1892	Rapido(梅龙镇店)	31.23709134278742	121.4592877783954	-	shops	0
1893	朗尼卡	31.23709134278742	121.4592877783954	-	shops	0
1894	Le Saunda(梅龙镇店)	31.23709134278742	121.4592877783954	-	shops	0
1895	日高(梅龙镇店)	31.23709134278742	121.4592877783954	-	shops	0
1896	热浪(Heat Wave)	31.23709134278742	121.4592877783954	-	shops	0
1897	卡丹狄诺(梅龙镇店)	31.23709134278742	121.4592877783954	-	shops	0
1898	居之岛(南西店)	31.237507360439555	121.46064177795867	-	shops	0
1899	居佳伴(恒隆店)	31.235721938685078	121.4562310135559	-	shops	0
1900	慕诗(梅龙镇店)	31.23709134278742	121.4592877783954	-	shops	0
1901	美式眼镜(中信泰富店)	31.236139191415656	121.45774433497469	-	shops	0
1902	美津浓(南京西路一店)	31.23709134278742	121.4592877783954	-	shops	0
1903	隆文	31.23681227656653	121.45435663580967	-	shops	0
1904	丽樱家居	31.235721938685078	121.4562310135559	-	shops	0
1905	里奥	31.23709134278742	121.4592877783954	-	shops	0
1906	英帝昂	31.23709134278742	121.4592877783954	-	shops	0
1907	寅菁168	31.236803440025977	121.45488411061154	-	shops	0
3157	Swimmer	31.238464915673003	121.47748720524736	27	shops	88
3158	琉璃工房(人民广场店)	31.239503134816992	121.4730230004024	27	shops	3064
3161	仙乐斯广场	31.239055840368454	121.47060201950022	22	shops	122
3162	ESPRIT(人广旗舰店)	31.241720390127746	121.47818432225505	21	shops	851
3163	宝岛眼镜(新世界店)	31.242553525206425	121.47586030122814	22	shops	505
3164	G2000(新世界店)	31.242553525206425	121.47586030122814	25	shops	0
3165	谭木匠(人民广场店)	31.240510880198116	121.47346639724057	23	shops	141
3166	I'm David(新世界店)	31.242553525206425	121.47586030122814	23	shops	494
3167	Aimerfeel(人民广场店)	31.238464915673003	121.47748720524736	25	shops	225
3168	衫国演义(香港名店街店)	31.238464915673003	121.47748720524736	23	shops	164
3173	曼古银(华盛街店)	31.241565790789835	121.47470647715825	24	shops	485
3174	新世界城	31.242651414165174	121.47583621098705	20	shops	486
3176	Longchamp(新世界店)	31.242651414165174	121.47583621098705	21	shops	0
3178	Just Us(香港名店街店)	31.238464915673003	121.47748720524736	25	shops	292
3181	优衣库(南京东路第一百货店)	31.242824645669117	121.47666802973673	28	shops	250
3182	Coach(新世界店)	31.242553525206425	121.47586030122814	22	shops	2521
